statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-C91;Lymphatische Leukämie;21136;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-P77;Enterocolitis necroticans beim Fetus und Neugeb.;153;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-J15;Pneumonie durch Bakterien, ao.n.klass.;36904;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Q06;Sonstige angeborene Fehlbildungen des Rückenmarks;404;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-M10;Gicht;10600;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-F17;Psychische und Verhaltensstörungen durch Tabak;158;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-B21;Bösartige Neubildungen infolge HIV-Krankheit;38;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-U52;Frührehabilitations-Barthel-Index (FRB);2;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-A98;Sonst. hämorrhagische Viruskrankh.,ao.nicht klass.;237;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-G71;Primäre Myopathien;1717;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-D01;Carcinoma in situ sonst. u.n.n.bez. Verdauungsorg.;2453;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-R86;Abnorme Bef. in Unt.-mat. aus männl. Genitalorg.;4;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-U46;Nicht belegte Schlüsselnummer;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-A82;Tollwut (Rabies);-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-R70;Beschleun.Blutkörperchensenkungsreak./Plasmavisko.;25;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-E15;Hypoglykämisches Koma, nichtdiabetisch;139;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-T32;Verätzungen,klass.n.d.Ausmaß d.betr.Körperoberfl.;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-U14;Nicht belegte Schlüsselnummer;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-B37;Kandidose;7349;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-B71;Befall durch sonstige Zestoden;4;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-L97;Ulcus cruris, anderenorts nicht klassifiziert;7599;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-L81;Sonstige Störungen der Hautpigmentierung;192;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-B18;Chronische Virushepatitis;974;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-F51;Nichtorganische Schlafstörungen;2088;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-C41;BN d.Knochens u.d.Gelenkknorpels n.n.bez. Lokalis.;4563;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Z46;Versorgen/Anpassen v. med. Geräten/Hilfsmitteln;315;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-C85;Sonst. u.n.n. bez. Typen des Non-Hodgkin-Lymphoms;8264;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Z30;Kontrazeptive Maßnahmen;277;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-S90;Oberflächliche Verletzung d. Knöchelregion/Fußes;1551;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-N30;Zystitis;45111;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-K45;Sonstige abdominale Hernien;702;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-S56;Verletzung v. Muskeln/Sehnen in Höhe d. Unterarmes;1412;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-P80;Hypothermie beim Neugeborenen;1258;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-M07;Arthritis psoriatica/Arthritiden b. gastroint. Kh.;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Q34;Sonstige angeborene Fehlbildungen d.Atmungssystems;189;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-C57;Bösartige Neubildung sonstiger weibl.Genitalorgane;3100;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-P96;Sonst. Zustände mit Ursprung i.d. Perinatalperiode;2112;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-I48;Vorhofflimmern und Vorhofflattern;313462;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-S29;Sonstige und n.n. bez. Verletzungen des Thorax;332;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Z31;Fertilisationsfördernde Maßnahmen;122;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Q51;Angeborene Fehlbildungen Uterus/Cervix uteri;433;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-G25;Sonst. extrapyramidale Kh. und Bewegungsstörungen;9401;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-M65;Synovitis und Tenosynovitis;10693;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-C04;Bösartige Neubildung des Mundbodens;6489;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-P23;Angeborene Pneumonie;1251;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-M95;Deformitäten d.Muskel-Skelett-Syst.u.d.Bindegeweb.;5590;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-O33;Betreu.d. Mutter b. Missverhältnis Fetus u.Becken;5594;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-N05;Nicht näher bezeichnetes nephritisches Syndrom;850;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-D32;Gutartige Neubildung der Meningen;9089;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-H53;Sehstörungen;7661;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-L45;Papulosquamöse Hautkrankheiten bei ao. klass. Kh.;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-O03;Spontanabort;9679;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-U39;Nicht belegte Schlüsselnummer;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-J93;Pneumothorax;10357;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-F05;Delir, nicht d.Alkohol o.a. psychotrope Substanzen;46262;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-L75;Krankheiten der apokrinen Schweißdrüsen;26;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-N89;Sonstige nichtentzündliche Krankheiten der Vagina;1926;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-U55;Erfolgte Registrierung zur Organtransplantation;1;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-B06;Röteln (Rubeola, Rubella);4;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-A74;Sonstige Krankheiten durch Chlamydien;150;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-D24;Gutartige Neubildung der Brustdrüse (Mamma);9985;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-K03;Sonstige Krankheiten der Zahnhartsubstanzen;69;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-A96;Hämorrhagisches Fieber durch Arenaviren;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-N13;Obstruktive Uropathie und Refluxuropathie;146568;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-T49;Vergiftung d.prim.a.Haut u.Schleimhaut wirk.Mittel;58;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-H28;Katarakt u.sonst.Affektionen d.Linse b.ao.kl.Kh.;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-T01;Offene Wunden mehrerer Körperregionen;87;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-E52;Niazinmangel (Pellagra);-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Q73;Reduktionsdefekte nicht näher bez. Extremität(en);103;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-R89;Abnorme Befunde Körperorgane,-systeme,-gewebe;192;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-F98;And. Verhaltens- u.emotion. Stör.i.d.Kindh./Jugend;2659;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-F13;Psych. u. Verhaltensstör. d.Sedativa o.Hypnotika;9794;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-D75;Sonstige Kh. des Blutes und der blutbilden Organe;384;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-P15;Sonstige Geburtsverletzungen;138;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-J09;Grippe d. zoonotische, pandenmische Influenzaviren;3045;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-G08;Intrakran.u.intraspin.Phlebitis u.Thrombophlebitis;562;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Z74;Probleme mit Bezug auf Pflegebedürftigkeit;204;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-E78;Stör.d.Lipoproteinstoffwechs.u.sonst.Lipididämien;687;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-L23;Allergische Kontaktdermatitis;3080;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-S91;Offene Wunde der Knöchelregion und des Fußes;2179;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-I99;Sonst. u. nicht näher bez. Kh. d. Kreislaufsystems;1325;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-R63;Symptome, bezügl. Nahrungs-/Flüssigkeitsaufnahme;17990;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Z49;Dialysebehandlung;679;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Q99;Sonstige Chromosomenanomalien, ao. nicht klass.;93;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-T27;Verbrennung oder Verätzung der Atemwege;110;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-S15;Verletzung von Blutgefäßen in Halshöhe;184;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Z57;Berufliche Exposition gegenüber Risikofaktoren;-;Anzahl;GES025;Entlassene Patienten;
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-M43;Sonst. Deformitäten der Wirbelsäule u. des Rückens;14981;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Z45;Anpassung/Handhabung eines implant. med. Gerätes;22461;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-N85;Sonst.nichtentzündl. Kh.d.Uterus,ausgenom.d.Zervix;7267;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Q43;Sonstige angeborene Fehlbildungen des Darmes;2089;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-P53;Hämorrhagische Kh. beim Fetus und Neugeborenen;5;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-O25;Fehl- und Mangelernährung in der Schwangerschaft;40;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-C12;Bösartige Neubildung des Recessus piriformis;687;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-Z82;Best. Behind. o. chron. Kh. in der Familienanamn.;125;Anzahl;GES025;Entlassene Patienten;e
23131;Diagnosen der Krankenhauspatienten;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ICD10C;ICD-10 (3-Steller) Hauptdiagnose;ICD10-B94;Folgezustände n.n.bez. infektiöser.u.parasit. Kh.;2;Anzahl;GES025;Entlassene Patienten;e
