statistics_code,jahr,1_variable_code,2_variable_code,ICD-2,anzahl
23131,2014,DINSG,ICD10C,ICD10-M61,723
23131,2019,DINSG,ICD10C,ICD10-Z98,20
23131,2014,DINSG,ICD10C,ICD10-P37,1741
23131,2015,DINSG,ICD10C,ICD10-P21,5236
23131,2022,DINSG,ICD10C,ICD10-M93,5496
23131,2023,DINSG,ICD10C,ICD10-B16,300
23131,2014,DINSG,ICD10C,ICD10-E12,19
23131,2023,DINSG,ICD10C,ICD10-J66,11
23131,2017,DINSG,ICD10C,ICD10-Q84,70
23131,2016,DINSG,ICD10C,ICD10-L84,189
23131,2015,DINSG,ICD10C,ICD10-N08,-
23131,2023,DINSG,ICD10C,ICD10-E50,5
23131,2015,DINSG,ICD10C,UNBEKANNT,1044
23131,2018,DINSG,ICD10C,ICD10-R13,12023
23131,2022,DINSG,ICD10C,ICD10-F64,4850
23131,2014,DINSG,ICD10C,ICD10-I08,3380
23131,2019,DINSG,ICD10C,ICD10-Z99,3
23131,2020,DINSG,ICD10C,ICD10-T81,57562
23131,2016,DINSG,ICD10C,ICD10-N14,76
23131,2015,DINSG,ICD10C,ICD10-O28,4347
23131,2020,DINSG,ICD10C,ICD10-A32,338
23131,2019,DINSG,ICD10C,ICD10-B34,13510
23131,2014,DINSG,ICD10C,ICD10-F32,125623
23131,2022,DINSG,ICD10C,ICD10-E44,208
23131,2023,DINSG,ICD10C,ICD10-D30,6708
23131,2018,DINSG,ICD10C,ICD10-P83,916
23131,2023,DINSG,ICD10C,ICD10-K86,18594
23131,2023,DINSG,ICD10C,ICD10-H00,2626
23131,2016,DINSG,ICD10C,ICD10-J44,238552
23131,2015,DINSG,ICD10C,ICD10-H82,-
23131,2018,DINSG,ICD10C,ICD10-T53,29
23131,2021,DINSG,ICD10C,ICD10-U23,-
23131,2022,DINSG,ICD10C,ICD10-D24,7584
23131,2014,DINSG,ICD10C,ICD10-L68,21
23131,2020,DINSG,ICD10C,ICD10-R41,5999
23131,2023,DINSG,ICD10C,ICD10-C10,9400
23131,2023,DINSG,ICD10C,ICD10-G06,3958
23131,2020,DINSG,ICD10C,ICD10-A58,7
23131,2022,DINSG,ICD10C,ICD10-J34,55202
23131,2023,DINSG,ICD10C,ICD10-M16,203181
23131,2015,DINSG,ICD10C,ICD10-L52,1104
23131,2021,DINSG,ICD10C,ICD10-Z12,316
23131,2019,DINSG,ICD10C,ICD10-T63,4831
23131,2016,DINSG,ICD10C,ICD10-I24,1526
23131,2015,DINSG,ICD10C,ICD10-J38,23410
23131,2015,DINSG,ICD10C,ICD10-Q68,601
23131,2015,DINSG,ICD10C,ICD10-G62,23697
23131,2017,DINSG,ICD10C,ICD10-S14,1526
23131,2022,DINSG,ICD10C,ICD10-C04,4777
23131,2020,DINSG,ICD10C,ICD10-U17,-
23131,2023,DINSG,ICD10C,ICD10-I20,170818
23131,2018,DINSG,ICD10C,ICD10-T79,5790
23131,2016,DINSG,ICD10C,ICD10-P54,493
23131,2021,DINSG,ICD10C,ICD10-A64,2
23131,2018,DINSG,ICD10C,ICD10-S33,1080
23131,2023,DINSG,ICD10C,ICD10-J40,3748
23131,2016,DINSG,ICD10C,ICD10-H04,6847
23131,2014,DINSG,ICD10C,ICD10-C82,8451
23131,2020,DINSG,ICD10C,ICD10-B78,15
23131,2015,DINSG,ICD10C,ICD10-F42,4172
23131,2023,DINSG,ICD10C,ICD10-E76,418
23131,2015,DINSG,ICD10C,ICD10-M72,14590
23131,2016,DINSG,ICD10C,ICD10-O34,70331
23131,2014,DINSG,ICD10C,ICD10-M88,158
23131,2019,DINSG,ICD10C,ICD10-U83,-
23131,2020,DINSG,ICD10C,ICD10-S61,6686
23131,2021,DINSG,ICD10C,ICD10-R73,374
23131,2017,DINSG,ICD10C,ICD10-A95,-
23131,2017,DINSG,ICD10C,ICD10-K74,22853
23131,2020,DINSG,ICD10C,ICD10-O91,4100
23131,2018,DINSG,ICD10C,ICD10-B24,166
23131,2020,DINSG,ICD10C,ICD10-E02,3
23131,2018,DINSG,ICD10C,ICD10-L03,51505
23131,2019,DINSG,ICD10C,ICD10-P93,10
23131,2015,DINSG,ICD10C,ICD10-Z01,11422
23131,2019,DINSG,ICD10C,ICD10-Q03,588
23131,2017,DINSG,ICD10C,ICD10-B05,422
23131,2019,DINSG,ICD10C,ICD10-G24,2479
23131,2018,DINSG,ICD10C,ICD10-A04,41029
23131,2014,DINSG,ICD10C,ICD10-J02,4839
23131,2020,DINSG,ICD10C,ICD10-S87,84
23131,2021,DINSG,ICD10C,ICD10-U49,-
23131,2020,DINSG,ICD10C,ICD10-Z90,19
23131,2014,DINSG,ICD10C,ICD10-S71,1358
23131,2018,DINSG,ICD10C,ICD10-O89,275
23131,2019,DINSG,ICD10C,ICD10-S69,108
23131,2019,DINSG,ICD10C,ICD10-O73,1534
23131,2021,DINSG,ICD10C,ICD10-T03,5
23131,2018,DINSG,ICD10C,ICD10-C44,87386
23131,2020,DINSG,ICD10C,ICD10-Q21,12379
23131,2017,DINSG,ICD10C,ICD10-L94,1343
23131,2021,DINSG,ICD10C,ICD10-F54,97
23131,2020,DINSG,ICD10C,ICD10-N71,1507
23131,2018,DINSG,ICD10C,ICD10-M23,74561
23131,2019,DINSG,ICD10C,ICD10-F04,157
23131,2021,DINSG,ICD10C,ICD10-S93,6334
23131,2017,DINSG,ICD10C,ICD10-C25,52424
23131,2018,DINSG,ICD10C,ICD10-S59,71
23131,2019,DINSG,ICD10C,ICD10-S43,22955
23131,2018,DINSG,ICD10C,ICD10-O63,10078
23131,2022,DINSG,ICD10C,ICD10-T13,75
23131,2019,DINSG,ICD10C,ICD10-D74,20
23131,2021,DINSG,ICD10C,ICD10-E34,717
23131,2015,DINSG,ICD10C,ICD10-K58,6228
23131,2020,DINSG,ICD10C,ICD10-B52,11
23131,2015,DINSG,ICD10C,ICD10-Z27,1874
23131,2019,DINSG,ICD10C,ICD10-C54,20864
23131,2021,DINSG,ICD10C,ICD10-S09,810
23131,2016,DINSG,ICD10C,ICD10-Z33,-
23131,2017,DINSG,ICD10C,ICD10-O44,6363
23131,2018,DINSG,ICD10C,ICD10-N43,11342
23131,2023,DINSG,ICD10C,ICD10-H26,12163
23131,2014,DINSG,ICD10C,ICD10-H72,1870
23131,2020,DINSG,ICD10C,ICD10-F48,698
23131,2023,DINSG,ICD10C,ICD10-G90,3546
23131,2021,DINSG,ICD10C,ICD10-D14,5986
23131,2016,DINSG,ICD10C,ICD10-K64,49738
23131,2022,DINSG,ICD10C,ICD10-U33,-
23131,2020,DINSG,ICD10C,ICD10-E28,259
23131,2021,DINSG,ICD10C,ICD10-Q53,5969
23131,2020,DINSG,ICD10C,ICD10-C72,660
23131,2018,DINSG,ICD10C,ICD10-R39,3903
23131,2019,DINSG,ICD10C,ICD10-R23,1907
23131,2023,DINSG,ICD10C,ICD10-I46,5423
23131,2014,DINSG,ICD10C,ICD10-T91,-
23131,2014,DINSG,ICD10C,ICD10-G52,622
23131,2020,DINSG,ICD10C,ICD10-P01,380
23131,2023,DINSG,ICD10C,ICD10-F70,3132
23131,2021,DINSG,ICD10C,ICD10-T29,90
23131,2015,DINSG,ICD10C,ICD10-J12,8840
23131,2019,DINSG,ICD10C,ICD10-T89,1665
23131,2021,DINSG,ICD10C,ICD10-K42,27197
23131,2023,DINSG,ICD10C,ICD10-T22,2332
23131,2018,DINSG,ICD10C,ICD10-Z61,-
23131,2023,DINSG,ICD10C,ICD10-C39,30
23131,2018,DINSG,ICD10C,ICD10-I78,890
23131,2020,DINSG,ICD10C,ICD10-K12,10991
23131,2014,DINSG,ICD10C,ICD10-R76,209
23131,2015,DINSG,ICD10C,ICD10-T14,2223
23131,2022,DINSG,ICD10C,ICD10-Q86,48
23131,2014,DINSG,ICD10C,ICD10-M60,3388
23131,2019,DINSG,ICD10C,ICD10-G20,48762
23131,2016,DINSG,ICD10C,ICD10-B81,16
23131,2023,DINSG,ICD10C,ICD10-U42,-
23131,2020,DINSG,ICD10C,ICD10-O08,1575
23131,2022,DINSG,ICD10C,ICD10-M90,-
23131,2023,DINSG,ICD10C,ICD10-B19,82
23131,2021,DINSG,ICD10C,ICD10-N18,37229
23131,2015,DINSG,ICD10C,ICD10-U34,-
23131,2018,DINSG,ICD10C,ICD10-H58,-
23131,2021,DINSG,ICD10C,ICD10-L62,-
23131,2019,DINSG,ICD10C,ICD10-I86,3246
23131,2015,DINSG,ICD10C,ICD10-R84,33
23131,2018,DINSG,ICD10C,ICD10-K08,7212
23131,2014,DINSG,ICD10C,ICD10-T06,35
23131,2021,DINSG,ICD10C,ICD10-Q78,580
23131,2022,DINSG,ICD10C,ICD10-S16,63
23131,2019,DINSG,ICD10C,ICD10-F00,-
23131,2016,DINSG,ICD10C,ICD10-Z36,7
23131,2023,DINSG,ICD10C,ICD10-Z58,-
23131,2022,DINSG,ICD10C,ICD10-L70,166
23131,2020,DINSG,ICD10C,ICD10-N98,1153
23131,2014,DINSG,ICD10C,ICD10-Q56,22
23131,2014,DINSG,ICD10C,ICD10-N80,25143
23131,2022,DINSG,ICD10C,ICD10-O46,6636
23131,2017,DINSG,ICD10C,ICD10-D45,530
23131,2019,DINSG,ICD10C,ICD10-H66,14317
23131,2018,DINSG,ICD10C,ICD10-L28,3172
23131,2018,DINSG,ICD10C,ICD10-B22,225
23131,2016,DINSG,ICD10C,ICD10-T00,476
23131,2019,DINSG,ICD10C,ICD10-D70,6139
23131,2023,DINSG,ICD10C,ICD10-Q72,634
23131,2019,DINSG,ICD10C,ICD10-J80,2057
23131,2017,DINSG,ICD10C,ICD10-Z44,102
23131,2014,DINSG,ICD10C,ICD10-Q30,877
23131,2020,DINSG,ICD10C,ICD10-N72,621
23131,2021,DINSG,ICD10C,ICD10-G72,2393
23131,2014,DINSG,ICD10C,ICD10-J00,1634
23131,2022,DINSG,ICD10C,ICD10-O20,9608
23131,2016,DINSG,ICD10C,ICD10-C17,5930
23131,2016,DINSG,ICD10C,ICD10-U20,-
23131,2019,DINSG,ICD10C,ICD10-E90,-
23131,2017,DINSG,ICD10C,ICD10-K75,7933
23131,2023,DINSG,ICD10C,ICD10-R92,153
23131,2014,DINSG,ICD10C,ICD10-S96,991
23131,2016,DINSG,ICD10C,ICD10-D37,21105
23131,2022,DINSG,ICD10C,ICD10-N00,595
23131,2017,DINSG,ICD10C,ICD10-E65,3475
23131,2018,DINSG,ICD10C,ICD10-D62,5186
23131,2023,DINSG,ICD10C,ICD10-S02,34350
23131,2021,DINSG,ICD10C,ICD10-F52,61
23131,2021,DINSG,ICD10C,ICD10-M82,-
23131,2020,DINSG,ICD10C,ICD10-F22,4598
23131,2020,DINSG,ICD10C,ICD10-P28,10708
23131,2021,DINSG,ICD10C,ICD10-P58,554
23131,2018,DINSG,ICD10C,ICD10-F18,163
23131,2019,DINSG,ICD10C,ICD10-G46,-
23131,2019,DINSG,ICD10C,ICD10-N76,6380
23131,2018,DINSG,ICD10C,ICD10-M48,113690
23131,2014,DINSG,ICD10C,ICD10-P10,26
23131,2018,DINSG,ICD10C,ICD10-Z87,5
23131,2022,DINSG,ICD10C,ICD10-G80,2132
23131,2022,DINSG,ICD10C,ICD10-A97,109
23131,2022,DINSG,ICD10C,ICD10-K76,7860
23131,2023,DINSG,ICD10C,ICD10-N12,4108
23131,2015,DINSG,ICD10C,ICD10-D25,61494
23131,2014,DINSG,ICD10C,ICD10-B87,10
23131,2016,DINSG,ICD10C,ICD10-U46,-
23131,2023,DINSG,ICD10C,ICD10-Z32,-
23131,2023,DINSG,ICD10C,ICD10-D33,3974
23131,2014,DINSG,ICD10C,ICD10-L66,254
23131,2015,DINSG,ICD10C,ICD10-N04,4045
23131,2023,DINSG,ICD10C,ICD10-S28,2
23131,2020,DINSG,ICD10C,ICD10-J18,159248
23131,2015,DINSG,ICD10C,ICD10-M94,10760
23131,2016,DINSG,ICD10C,ICD10-Q50,1030
23131,2016,DINSG,ICD10C,ICD10-G71,2185
23131,2016,DINSG,ICD10C,ICD10-J47,3311
23131,2019,DINSG,ICD10C,ICD10-Z95,35
23131,2014,DINSG,ICD10C,ICD10-A67,-
23131,2018,DINSG,ICD10C,ICD10-I52,-
23131,2018,DINSG,ICD10C,ICD10-S31,3234
23131,2023,DINSG,ICD10C,ICD10-C13,5522
23131,2014,DINSG,ICD10C,ICD10-D17,13505
23131,2021,DINSG,ICD10C,ICD10-A89,7
23131,2023,DINSG,ICD10C,ICD10-G09,-
23131,2015,DINSG,ICD10C,ICD10-O24,11562
23131,2020,DINSG,ICD10C,ICD10-A59,14
23131,2023,DINSG,ICD10C,ICD10-T48,70
23131,2020,DINSG,ICD10C,ICD10-K38,781
23131,2015,DINSG,ICD10C,ICD10-E45,145
23131,2016,DINSG,ICD10C,ICD10-F51,3434
23131,2016,DINSG,ICD10C,ICD10-I27,10422
23131,2023,DINSG,ICD10C,ICD10-F99,117
23131,2014,DINSG,ICD10C,ICD10-M86,12955
23131,2016,DINSG,ICD10C,ICD10-S06,282678
23131,2023,DINSG,ICD10C,ICD10-P78,437
23131,2015,DINSG,ICD10C,ICD10-A75,4
23131,2022,DINSG,ICD10C,ICD10-I10,141456
23131,2022,DINSG,ICD10C,ICD10-B07,484
23131,2021,DINSG,ICD10C,ICD10-H92,192
23131,2016,DINSG,ICD10C,ICD10-D11,9338
23131,2022,DINSG,ICD10C,ICD10-N26,360
23131,2018,DINSG,ICD10C,ICD10-H32,-
23131,2014,DINSG,ICD10C,ICD10-K20,2531
23131,2020,DINSG,ICD10C,ICD10-H62,-
23131,2023,DINSG,ICD10C,ICD10-A83,3
23131,2020,DINSG,ICD10C,ICD10-L58,138
23131,2014,DINSG,ICD10C,ICD10-O16,247
23131,2022,DINSG,ICD10C,ICD10-J30,157
23131,2016,DINSG,ICD10C,ICD10-S90,2397
23131,2019,DINSG,ICD10C,ICD10-I60,10667
23131,2017,DINSG,ICD10C,ICD10-T34,130
23131,2021,DINSG,ICD10C,ICD10-I02,17
23131,2017,DINSG,ICD10C,ICD10-I35,68619
23131,2022,DINSG,ICD10C,ICD10-Z46,407
23131,2023,DINSG,ICD10C,ICD10-P52,124
23131,2023,DINSG,ICD10C,ICD10-E79,291
23131,2015,DINSG,ICD10C,ICD10-Q64,1744
23131,2014,DINSG,ICD10C,ICD10-P36,3191
23131,2016,DINSG,ICD10C,ICD10-R70,80
23131,2019,DINSG,ICD10C,ICD10-H40,71843
23131,2015,DINSG,ICD10C,ICD10-B95,-
23131,2021,DINSG,ICD10C,ICD10-J22,16691
23131,2017,DINSG,ICD10C,ICD10-H15,294
23131,2022,DINSG,ICD10C,ICD10-M06,11582
23131,2016,DINSG,ICD10C,ICD10-E31,97
23131,2018,DINSG,ICD10C,ICD10-J98,9928
23131,2014,DINSG,ICD10C,ICD10-L40,19245
23131,2023,DINSG,ICD10C,ICD10-D59,2769
23131,2022,DINSG,ICD10C,ICD10-K50,20162
23131,2016,DINSG,ICD10C,ICD10-T26,1623
23131,2020,DINSG,ICD10C,ICD10-I82,1309
23131,2023,DINSG,ICD10C,ICD10-Q98,10
23131,2018,DINSG,ICD10C,ICD10-T51,1321
23131,2021,DINSG,ICD10C,ICD10-Z38,550397
23131,2020,DINSG,ICD10C,ICD10-Z08,6604
23131,2021,DINSG,ICD10C,ICD10-L88,1759
23131,2016,DINSG,ICD10C,ICD10-G97,2542
23131,2018,DINSG,ICD10C,ICD10-G12,8948
23131,2023,DINSG,ICD10C,ICD10-O32,15187
23131,2015,DINSG,ICD10C,ICD10-C05,2022
23131,2019,DINSG,ICD10C,ICD10-R20,25666
23131,2021,DINSG,ICD10C,ICD10-A63,45
23131,2023,DINSG,ICD10C,ICD10-N39,191413
23131,2020,DINSG,ICD10C,ICD10-A33,-
23131,2023,DINSG,ICD10C,ICD10-J43,2335
23131,2021,DINSG,ICD10C,ICD10-E59,-
23131,2020,DINSG,ICD10C,ICD10-E29,22
23131,2022,DINSG,ICD10C,ICD10-B91,-
23131,2015,DINSG,ICD10C,ICD10-I15,970
23131,2021,DINSG,ICD10C,ICD10-Z37,-
23131,2016,DINSG,ICD10C,ICD10-Q77,177
23131,2022,DINSG,ICD10C,ICD10-H17,888
23131,2014,DINSG,ICD10C,ICD10-E11,167287
23131,2018,DINSG,ICD10C,ICD10-S58,25
23131,2015,DINSG,ICD10C,ICD10-K55,23353
23131,2019,DINSG,ICD10C,ICD10-B57,2
23131,2017,DINSG,ICD10C,ICD10-Q85,1566
23131,2018,DINSG,ICD10C,ICD10-O62,20237
23131,2019,DINSG,ICD10C,ICD10-P90,459
23131,2022,DINSG,ICD10C,ICD10-E67,136
23131,2023,DINSG,ICD10C,ICD10-M19,35953
23131,2021,DINSG,ICD10C,ICD10-B83,114
23131,2020,DINSG,ICD10C,ICD10-B53,18
23131,2023,DINSG,ICD10C,ICD10-K63,24517
23131,2021,DINSG,ICD10C,ICD10-D39,3595
23131,2017,DINSG,ICD10C,ICD10-T35,16
23131,2020,DINSG,ICD10C,ICD10-D09,3475
23131,2019,DINSG,ICD10C,ICD10-T60,87
23131,2016,DINSG,ICD10C,ICD10-M81,2002
23131,2022,DINSG,ICD10C,ICD10-I37,430
23131,2019,DINSG,ICD10C,ICD10-Q00,18
23131,2016,DINSG,ICD10C,ICD10-J21,11415
23131,2022,DINSG,ICD10C,ICD10-C01,4381
23131,2014,DINSG,ICD10C,ICD10-A41,106385
23131,2023,DINSG,ICD10C,ICD10-G93,17497
23131,2016,DINSG,ICD10C,ICD10-P57,17
23131,2022,DINSG,ICD10C,ICD10-D47,4687
23131,2022,DINSG,ICD10C,ICD10-U30,-
23131,2018,DINSG,ICD10C,ICD10-S32,100193
23131,2016,DINSG,ICD10C,ICD10-O11,749
23131,2021,DINSG,ICD10C,ICD10-T02,12
23131,2015,DINSG,ICD10C,ICD10-L75,37
23131,2020,DINSG,ICD10C,ICD10-B79,-
23131,2016,DINSG,ICD10C,ICD10-I01,169
23131,2023,DINSG,ICD10C,ICD10-F73,84
23131,2016,DINSG,ICD10C,ICD10-S07,11
23131,2021,DINSG,ICD10C,ICD10-S92,18735
23131,2020,DINSG,ICD10C,ICD10-S62,20271
23131,2019,DINSG,ICD10C,ICD10-T86,14486
23131,2021,DINSG,ICD10C,ICD10-U22,-
23131,2016,DINSG,ICD10C,ICD10-H91,16450
23131,2022,DINSG,ICD10C,ICD10-K77,-
23131,2014,DINSG,ICD10C,ICD10-L67,2
23131,2022,DINSG,ICD10C,ICD10-A71,-
23131,2019,DINSG,ICD10C,ICD10-S40,4161
23131,2023,DINSG,ICD10C,ICD10-E53,993
23131,2015,DINSG,ICD10C,ICD10-N05,1065
23131,2018,DINSG,ICD10C,ICD10-R12,323
23131,2021,DINSG,ICD10C,ICD10-Z11,1548
23131,2015,DINSG,ICD10C,ICD10-F65,56
23131,2014,DINSG,ICD10C,ICD10-C81,9508
23131,2021,DINSG,ICD10C,ICD10-C19,5138
23131,2015,DINSG,ICD10C,ICD10-M95,7551
23131,2017,DINSG,ICD10C,ICD10-S15,141
23131,2023,DINSG,ICD10C,ICD10-L83,15
23131,2020,DINSG,ICD10C,ICD10-T82,54642
23131,2019,DINSG,ICD10C,ICD10-A37,737
23131,2020,DINSG,ICD10C,ICD10-Z91,92
23131,2018,DINSG,ICD10C,ICD10-T78,35862
23131,2016,DINSG,ICD10C,ICD10-K67,-
23131,2022,DINSG,ICD10C,ICD10-R80,251
23131,2018,DINSG,ICD10C,ICD10-O88,121
23131,2019,DINSG,ICD10C,ICD10-L10,1180
23131,2021,DINSG,ICD10C,ICD10-Q52,443
23131,2017,DINSG,ICD10C,ICD10-L95,867
23131,2019,DINSG,ICD10C,ICD10-Q26,392
23131,2017,DINSG,ICD10C,ICD10-M05,15876
23131,2014,DINSG,ICD10C,ICD10-S70,19269
23131,2020,DINSG,ICD10C,ICD10-Q22,1267
23131,2019,DINSG,ICD10C,ICD10-C51,6767
23131,2021,DINSG,ICD10C,ICD10-F53,318
23131,2023,DINSG,ICD10C,ICD10-I49,45508
23131,2015,DINSG,ICD10C,ICD10-Z24,631
23131,2014,DINSG,ICD10C,ICD10-T90,6
23131,2020,DINSG,ICD10C,ICD10-F23,10650
23131,2020,DINSG,ICD10C,ICD10-P02,1460
23131,2018,DINSG,ICD10C,ICD10-D89,577
23131,2018,DINSG,ICD10C,ICD10-F19,28994
23131,2018,DINSG,ICD10C,ICD10-K92,60284
23131,2021,DINSG,ICD10C,ICD10-T28,401
23131,2019,DINSG,ICD10C,ICD10-G47,101410
23131,2022,DINSG,ICD10C,ICD10-G81,2867
23131,2017,DINSG,ICD10C,ICD10-C26,421
23131,2021,DINSG,ICD10C,ICD10-R72,79
23131,2017,DINSG,ICD10C,ICD10-A96,1
23131,2017,DINSG,ICD10C,ICD10-D46,10298
23131,2017,DINSG,ICD10C,ICD10-N25,789
23131,2020,DINSG,ICD10C,ICD10-E03,1182
23131,2018,DINSG,ICD10C,ICD10-B23,142
23131,2020,DINSG,ICD10C,ICD10-R42,41881
23131,2019,DINSG,ICD10C,ICD10-O96,-
23131,2016,DINSG,ICD10C,ICD10-L87,201
23131,2023,DINSG,ICD10C,ICD10-J69,33790
23131,2022,DINSG,ICD10C,ICD10-T10,1
23131,2019,DINSG,ICD10C,ICD10-D71,118
23131,2014,DINSG,ICD10C,ICD10-R50,8574
23131,2020,DINSG,ICD10C,ICD10-O92,477
23131,2018,DINSG,ICD10C,ICD10-L02,53112
23131,2019,DINSG,ICD10C,ICD10-M30,1583
23131,2022,DINSG,ICD10C,ICD10-F61,3570
23131,2021,DINSG,ICD10C,ICD10-O12,1198
23131,2014,DINSG,ICD10C,ICD10-H71,9035
23131,2016,DINSG,ICD10C,ICD10-C18,79521
23131,2021,DINSG,ICD10C,ICD10-U48,-
23131,2020,DINSG,ICD10C,ICD10-U18,-
23131,2019,DINSG,ICD10C,ICD10-O70,85306
23131,2021,DINSG,ICD10C,ICD10-D13,8938
23131,2016,DINSG,ICD10C,ICD10-N17,75667
23131,2017,DINSG,ICD10C,ICD10-A70,5
23131,2018,DINSG,ICD10C,ICD10-B49,84
23131,2014,DINSG,ICD10C,ICD10-U26,-
23131,2021,DINSG,ICD10C,ICD10-R98,1
23131,2022,DINSG,ICD10C,ICD10-T36,19
23131,2020,DINSG,ICD10C,ICD10-R68,894
23131,2019,DINSG,ICD10C,ICD10-S66,10198
23131,2022,DINSG,ICD10C,ICD10-E41,203
23131,2020,DINSG,ICD10C,ICD10-C73,17143
23131,2014,DINSG,ICD10C,ICD10-F31,24498
23131,2019,DINSG,ICD10C,ICD10-C77,13143
23131,2016,DINSG,ICD10C,ICD10-Z10,1
23131,2018,DINSG,ICD10C,ICD10-M22,10645
23131,2014,DINSG,ICD10C,ICD10-G51,17931
23131,2019,DINSG,ICD10C,ICD10-N50,3346
23131,2021,DINSG,ICD10C,ICD10-G99,-
23131,2023,DINSG,ICD10C,ICD10-H03,-
23131,2016,DINSG,ICD10C,ICD10-K41,4133
23131,2022,DINSG,ICD10C,ICD10-D21,2881
23131,2022,DINSG,ICD10C,ICD10-Q60,94
23131,2019,DINSG,ICD10C,ICD10-E07,163
23131,2019,DINSG,ICD10C,ICD10-R46,381
23131,2021,DINSG,ICD10C,ICD10-S08,708
23131,2018,DINSG,ICD10C,ICD10-C69,4347
23131,2017,DINSG,ICD10C,ICD10-B06,7
23131,2021,DINSG,ICD10C,ICD10-F79,417
23131,2018,DINSG,ICD10C,ICD10-Q18,4339
23131,2017,DINSG,ICD10C,ICD10-O45,2175
23131,2014,DINSG,ICD10C,ICD10-I07,393
23131,2015,DINSG,ICD10C,ICD10-J35,98506
23131,2023,DINSG,ICD10C,ICD10-I23,168
23131,2020,DINSG,ICD10C,ICD10-S88,71
23131,2018,DINSG,ICD10C,ICD10-N42,2321
23131,2016,DINSG,ICD10C,ICD10-A88,35
23131,2018,DINSG,ICD10C,ICD10-A03,114
23131,2021,DINSG,ICD10C,ICD10-N17,68270
23131,2017,DINSG,ICD10C,ICD10-D20,322
23131,2018,DINSG,ICD10C,ICD10-H57,917
23131,2015,DINSG,ICD10C,ICD10-U35,-
23131,2016,DINSG,ICD10C,ICD10-D36,4732
23131,2022,DINSG,ICD10C,ICD10-N01,321
23131,2021,DINSG,ICD10C,ICD10-J21,18107
23131,2017,DINSG,ICD10C,ICD10-H16,8947
23131,2018,DINSG,ICD10C,ICD10-D61,8042
23131,2023,DINSG,ICD10C,ICD10-R91,6051
23131,2023,DINSG,ICD10C,ICD10-S01,9541
23131,2022,DINSG,ICD10C,ICD10-S17,13
23131,2016,DINSG,ICD10C,ICD10-Z35,-
23131,2020,DINSG,ICD10C,ICD10-P29,1765
23131,2014,DINSG,ICD10C,ICD10-Q55,1226
23131,2020,DINSG,ICD10C,ICD10-M53,18234
23131,2020,DINSG,ICD10C,ICD10-O09,-
23131,2023,DINSG,ICD10C,ICD10-T21,2959
23131,2022,DINSG,ICD10C,ICD10-T37,21
23131,2020,DINSG,ICD10C,ICD10-R69,1
23131,2016,DINSG,ICD10C,ICD10-E56,15
23131,2017,DINSG,ICD10C,ICD10-E40,2
23131,2021,DINSG,ICD10C,ICD10-K41,3508
23131,2019,DINSG,ICD10C,ICD10-J81,532
23131,2023,DINSG,ICD10C,ICD10-P51,22
23131,2016,DINSG,ICD10C,ICD10-B80,358
23131,2021,DINSG,ICD10C,ICD10-G71,1663
23131,2019,DINSG,ICD10C,ICD10-G21,2980
23131,2018,DINSG,ICD10C,ICD10-G37,2332
23131,2022,DINSG,ICD10C,ICD10-M91,385
23131,2016,DINSG,ICD10C,ICD10-A86,723
23131,2018,DINSG,ICD10C,ICD10-A01,95
23131,2023,DINSG,ICD10C,ICD10-B18,410
23131,2014,DINSG,ICD10C,ICD10-P35,197
23131,2017,DINSG,ICD10C,ICD10-K76,9351
23131,2014,DINSG,ICD10C,ICD10-S95,42
23131,2019,DINSG,ICD10C,ICD10-O97,-
23131,2023,DINSG,ICD10C,ICD10-T47,48
23131,2017,DINSG,ICD10C,ICD10-E66,21859
23131,2019,DINSG,ICD10C,ICD10-I87,11484
23131,2018,DINSG,ICD10C,ICD10-K07,10484
23131,2019,DINSG,ICD10C,ICD10-F01,9576
23131,2021,DINSG,ICD10C,ICD10-F51,2401
23131,2021,DINSG,ICD10C,ICD10-M81,898
23131,2019,DINSG,ICD10C,ICD10-P07,55552
23131,2023,DINSG,ICD10C,ICD10-Z57,-
23131,2018,DINSG,ICD10C,ICD10-F17,141
23131,2021,DINSG,ICD10C,ICD10-P57,12
23131,2019,DINSG,ICD10C,ICD10-Z70,-
23131,2017,DINSG,ICD10C,ICD10-B90,-
23131,2019,DINSG,ICD10C,ICD10-N77,-
23131,2018,DINSG,ICD10C,ICD10-Z86,7
23131,2016,DINSG,ICD10C,ICD10-A60,1386
23131,2019,DINSG,ICD10C,ICD10-H67,-
23131,2018,DINSG,ICD10C,ICD10-L27,6350
23131,2018,DINSG,ICD10C,ICD10-B21,46
23131,2021,DINSG,ICD10C,ICD10-E31,41
23131,2019,DINSG,ICD10C,ICD10-L11,83
23131,2017,DINSG,ICD10C,ICD10-M06,16262
23131,2023,DINSG,ICD10C,ICD10-Q71,247
23131,2014,DINSG,ICD10C,ICD10-R75,-
23131,2015,DINSG,ICD10C,ICD10-T15,380
23131,2022,DINSG,ICD10C,ICD10-Q87,66
23131,2018,DINSG,ICD10C,ICD10-C41,4080
23131,2017,DINSG,ICD10C,ICD10-Z45,32913
23131,2020,DINSG,ICD10C,ICD10-N73,3213
23131,2017,DINSG,ICD10C,ICD10-C00,1753
23131,2020,DINSG,ICD10C,ICD10-G43,27465
23131,2022,DINSG,ICD10C,ICD10-O21,21411
23131,2016,DINSG,ICD10C,ICD10-C16,44847
23131,2015,DINSG,ICD10C,ICD10-A50,15
